,EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases,Tool,Coverage,Length,Base Sensitivity,Base Precision,Base Gain,Base Accuracy,Dataset,Trim Percent,Trim Effeciency
1153,bfc_TRA.rep.seq_sim_rl_75_cov_16_1_21.corrected.fastq.gz,run.bfc.sh,21,3501,17643,59341,8,219,1,0,80713,7681,5931855,113559,12,367,2,0,0,6053476,Bfc,16,75,0.0633536786539,0.954161490683,0.0603101286704,0.981177756383,TRA,0.0,
1154,bless_TRA.rep.seq_sim_rl_75_cov_1_1_22.corrected.fastq.gz,run.bless.sh,22,4268,2529,1008,2,230,55,2202,8092,8646,537579,1767,28,1353,393,55408,1819,606993,Bless,1,75,0.830308268511,0.831986143187,0.662633246903,0.902591651327,TRA,0.0942795056945,0.0328291943402
1155,bfc_TRA.rep.seq_sim_rl_75_cov_2_1_22.corrected.fastq.gz,run.bfc.sh,22,3597,3412,8658,10,292,1,0,15970,7719,1173141,16296,17,576,2,0,0,1197751,Bfc,2,75,0.321424109931,0.93033626612,0.29735581928,0.985897736675,TRA,0.0,
1156,bless_TRA.rep.seq_sim_rl_75_cov_16_1_19.corrected.fastq.gz,run.bless.sh,19,4936,2044,1636,1,53,17,660,8687,9955,625308,2245,11,290,104,12870,763,651546,Bless,16,75,0.815983606557,0.961928688762,0.78368852459,0.976151804826,TRA,0.0209240790366,0.0592851592852
1157,bless_TRA.rep.seq_sim_rl_75_cov_2_1_22.corrected.fastq.gz,run.bless.sh,22,9932,4391,1165,7,410,65,2417,15970,19764,1111567,2091,70,2301,510,59545,2107,1197955,Bless,2,75,0.904323953329,0.875481727575,0.775703500343,0.946049163439,TRA,0.0514643705314,0.035385002939
1158,bless_TRA.rep.seq_sim_rl_75_cov_4_1_22.corrected.fastq.gz,run.bless.sh,22,22539,7991,1249,3,528,58,2221,32368,43971,2324779,2206,50,2399,399,51713,2195,2427712,Bless,4,75,0.952227299305,0.940174046911,0.891634363428,0.976595917489,TRA,0.0222052698178,0.0424458066637
1160,bfc_TRA.rep.seq_sim_rl_75_cov_1_1_23.corrected.fastq.gz,run.bfc.sh,23,3585,1666,2495,12,333,1,0,8092,7681,593816,4554,25,823,2,0,0,606901,Bfc,1,75,0.627789129546,0.903009640254,0.560359624029,0.991095747082,TRA,0.0,
1161,bless_TRA.rep.seq_sim_rl_75_cov_1_1_23.corrected.fastq.gz,run.bless.sh,23,4165,2598,1046,2,230,51,2344,8092,8430,532912,1846,25,1274,332,60203,1959,606981,Bless,1,75,0.820358115998,0.83997608609,0.6640716232,0.894747629012,TRA,0.102411772362,0.0325399066492
1162,bless_TRA.rep.seq_sim_rl_75_cov_16_1_20.corrected.fastq.gz,run.bless.sh,20,9369,6387,10260,5,211,15,3196,26247,21018,1854274,14501,18,985,143,73713,3899,1968551,Bless,16,75,0.591739632309,0.949065293958,0.559981981475,0.954516117867,TRA,0.0394259534043,0.0528943334283
1163,bfc_TRA.rep.seq_sim_rl_75_cov_2_1_23.corrected.fastq.gz,run.bfc.sh,23,5113,3406,7125,14,311,1,0,15970,10526,1173042,13476,30,675,2,0,0,1197751,Bfc,2,75,0.438546787768,0.939569758101,0.410340804933,0.988158640652,TRA,0.0,
1164,bfc_TRA.rep.seq_sim_rl_75_cov_8_1_22.corrected.fastq.gz,run.bfc.sh,22,8784,14103,40875,20,657,1,0,64440,19278,4735572,76946,34,1169,2,0,0,4833001,Bfc,8,75,0.200345028267,0.942735586092,0.18817550715,0.98382971574,TRA,0.0,
1165,bless_TRA.rep.seq_sim_rl_75_cov_2_1_23.corrected.fastq.gz,run.bless.sh,23,9943,4421,1142,5,392,67,2387,15970,19694,1111682,2083,61,2138,559,59540,2194,1197951,Bless,2,75,0.904348624696,0.879549819124,0.78050236488,0.946158793133,TRA,0.0515329925848,0.0368491770238
1166,bfc_TRA.rep.seq_sim_rl_75_cov_4_1_23.corrected.fastq.gz,run.bfc.sh,23,7603,7081,17233,15,434,2,0,32368,15765,2378414,32627,30,762,4,0,0,2427602,Bfc,4,75,0.325776987932,0.953662815317,0.309947925277,0.986232092411,TRA,0.0,
1167,bless_TRA.rep.seq_sim_rl_50_cov_16_1_24.corrected.fastq,run.bless.sh,23,2060,2758,2330,0,19,2,664,7169,3699,344621,3029,2,83,12,6602,408,358456,Bless,16,50,0.549791914388,0.97496046389,0.535671819263,0.972830458486,TRA,0.0195560961457,0.0617994547107
1168,bless_TRA.rep.seq_sim_rl_75_cov_4_1_23.corrected.fastq.gz,run.bless.sh,23,21305,8527,1746,2,685,103,3644,32368,41811,2288028,3241,69,3322,717,87371,3301,2427860,Bless,4,75,0.928060907396,0.911908396947,0.838408949658,0.960933101649,TRA,0.0373464697305,0.0377814148859
1169,bfc_TRA.rep.seq_sim_rl_50_cov_32_1_21.corrected.fastq.gz,run.bfc.sh,21,7889,62647,101318,33,1196,0,0,173083,22416,8478214,151192,68,2260,0,0,0,8654150,Bfc,32,50,0.129118473803,0.908413032906,0.116100640523,0.982260533963,TRA,0.0,
1170,bless_TRA.rep.seq_sim_rl_75_cov_8_1_22.corrected.fastq.gz,run.bless.sh,22,27343,15732,20895,5,421,44,9463,64440,57622,4525190,28303,43,1830,341,209476,10290,4833095,Bless,8,75,0.670608088449,0.963691402004,0.645341867908,0.950237880238,TRA,0.0454710697803,0.0491225725143
1172,bfc_TRA.rep.seq_sim_rl_75_cov_8_1_23.corrected.fastq.gz,run.bfc.sh,23,8890,14144,40921,20,465,0,0,64440,18774,4735998,77449,35,744,0,0,0,4833000,Bfc,8,75,0.195109277408,0.961881340301,0.18737723829,0.983813780261,TRA,0.0,
1174,bless_TRA.rep.seq_sim_rl_75_cov_16_1_21.corrected.fastq.gz,run.bless.sh,21,39633,22636,30554,4,646,72,11151,93545,84989,6619919,42448,70,2733,535,252260,13113,7016067,Bless,16,75,0.666909924119,0.96297177561,0.641265880396,0.957439960337,TRA,0.0378236125738,0.0519820819789
1175,bfc_TRA.rep.seq_sim_rl_75_cov_16_1_22.corrected.fastq.gz,run.bfc.sh,22,3586,14037,46916,17,249,0,0,64805,7917,4762586,89483,20,369,0,0,0,4860375,Bfc,16,75,0.0812833675565,0.95546705286,0.0774948665298,0.981509245686,TRA,0.0,
1177,bfc_TRA.rep.seq_sim_rl_75_cov_1_1_24.corrected.fastq.gz,run.bfc.sh,24,3660,1633,2342,14,443,0,0,8092,8074,593458,4152,34,1182,0,0,0,606900,Bfc,1,75,0.660395877638,0.872299049265,0.563716669393,0.991155050255,TRA,0.0,
1179,bless_TRA.rep.seq_sim_rl_75_cov_1_1_24.corrected.fastq.gz,run.bless.sh,24,3634,2838,1357,4,214,45,2910,8092,7427,515822,2316,23,991,397,77569,2494,607039,Bless,1,75,0.7622908755,0.842541123086,0.619829621267,0.865525312425,TRA,0.131891031713,0.0321520194923
1180,bless_TRA.rep.seq_sim_rl_75_cov_8_1_23.corrected.fastq.gz,run.bless.sh,23,27823,15805,20362,5,403,42,9830,64440,58422,4516713,27244,38,1790,311,218033,10554,4833105,Bless,8,75,0.681974178787,0.965285924359,0.657448696099,0.948696032453,TRA,0.0472960964018,0.0484055165961
1181,bfc_TRA.rep.seq_sim_rl_75_cov_32_1_19.corrected.fastq.gz,run.bfc.sh,19,574,17059,60155,2,44,0,0,77834,1350,5720777,115345,3,75,0,0,0,5837550,Bfc,32,75,0.0115686190497,0.947368421053,0.0109259179913,0.980227492698,TRA,0.0,
1182,bfc_TRA.rep.seq_sim_rl_50_cov_32_1_19.corrected.fastq.gz,run.bfc.sh,19,2197,13136,20379,11,223,0,0,35946,5486,1761162,30272,19,361,0,0,0,1797300,Bfc,32,50,0.153420213658,0.938258936207,0.143324570725,0.982945529405,TRA,0.0,
1184,bfc_TRA.rep.seq_sim_rl_75_cov_32_1_20.corrected.fastq.gz,run.bfc.sh,20,517,8486,28765,2,32,0,0,37802,1241,2778783,55073,4,49,0,0,0,2835150,Bfc,32,75,0.022037148844,0.962015503876,0.0211670277373,0.980556231593,TRA,0.0,
1185,bfc_TRA.rep.seq_sim_rl_75_cov_16_1_23.corrected.fastq.gz,run.bfc.sh,23,4048,14006,45632,9,254,0,0,63949,8800,4699806,87193,11,365,0,0,0,4796175,Bfc,16,75,0.0916733511819,0.960174577196,0.0878709905931,0.981741908917,TRA,0.0,
1186,bfc_TRA.rep.seq_sim_rl_50_cov_32_1_20.corrected.fastq.gz,run.bfc.sh,20,1515,12103,19291,12,250,0,0,33171,4378,1625019,28711,20,422,0,0,0,1658550,Bfc,32,50,0.132309831062,0.912083333333,0.119556348031,0.982422598053,TRA,0.0,
1188,bless_TRA.rep.seq_sim_rl_75_cov_16_1_22.corrected.fastq.gz,run.bless.sh,22,21183,11683,16321,6,331,38,5055,49562,45810,3526004,22566,43,1479,349,114931,6051,3717233,Bless,16,75,0.669971919972,0.961627272346,0.643237393237,0.962446465843,TRA,0.0325462514725,0.0526489806928
1189,bfc_TRA.rep.seq_sim_rl_50_cov_32_1_22.corrected.fastq.gz,run.bfc.sh,22,2649,7087,9612,5,251,0,0,19604,5250,960050,14410,9,481,0,0,0,980200,Bfc,32,50,0.267039674466,0.916070493806,0.242573753815,0.984799020608,TRA,0.0,
1190,bfc_TRA.rep.seq_sim_rl_75_cov_32_1_21.corrected.fastq.gz,run.bfc.sh,21,1100,14184,48569,1,44,0,0,63898,2536,4696402,93363,1,48,0,0,0,4792350,Bfc,32,75,0.0264444884722,0.981424148607,0.0259439618766,0.980508101453,TRA,0.0,
1196,bfc_TRA.rep.seq_sim_rl_75_cov_32_1_22.corrected.fastq.gz,run.bfc.sh,22,165,16795,59797,3,14,0,0,76774,607,5643254,114168,5,16,0,0,0,5758050,Bfc,32,75,0.00528860814637,0.974317817014,0.00514920496624,0.980168807148,TRA,0.0,
1197,bfc_TRA.rep.seq_sim_rl_75_cov_32_1_23.corrected.fastq.gz,run.bfc.sh,23,0,184,604,0,0,0,0,788,3,57957,1140,0,0,0,0,0,59100,Bfc,32,75,0.00262467191601,1.0,0.00262467191601,0.980710659898,TRA,0.0,
1198,bless_TRA.rep.seq_sim_rl_75_cov_16_1_23.corrected.fastq.gz,run.bless.sh,23,32021,19084,27645,4,506,71,9540,79331,69985,5610166,37813,67,2206,703,217733,11314,5949987,Bless,16,75,0.649223547747,0.9600927374,0.622237889386,0.956468052711,TRA,0.0384953782252,0.0519627249889
1200,bfc_TRA.rep.seq_sim_rl_50_cov_32_1_23.corrected.fastq.gz,run.bfc.sh,23,4761,43368,71054,22,704,0,0,119909,14220,5874407,105543,43,1237,0,0,0,5995450,Bfc,32,50,0.118734500639,0.919971533933,0.108405768059,0.98218265518,TRA,0.0,
1203,bless_TRA.rep.seq_sim_rl_75_cov_32_1_19.corrected.fastq.gz,run.bless.sh,19,45150,26675,38865,2,809,65,10847,111566,99004,7942835,54306,86,3409,656,253620,13655,8367571,Bless,32,75,0.645776531211,0.960560401285,0.619261626769,0.96264302873,TRA,0.031941766613,0.0538403911363
1205,bfc_TRA.rep.seq_sim_rl_75_cov_64_1_18.corrected.fastq.gz,run.bfc.sh,18,747,53490,189022,3,55,0,0,243317,1833,17884648,362178,4,112,0,0,0,18248775,Bfc,64,75,0.00503556211213,0.942416452442,0.00472787910255,0.98014694137,TRA,0.0,
1206,bless_TRA.rep.seq_sim_rl_75_cov_32_1_21.corrected.fastq.gz,run.bless.sh,21,36470,22110,32787,3,538,71,9787,91979,80475,6528781,45295,67,2401,476,229102,12030,6898627,Bless,32,75,0.639858471814,0.965483731644,0.616983382365,0.959727424154,TRA,0.0349536219309,0.052509362642
1208,bless_TRA.rep.seq_sim_rl_75_cov_32_1_20.corrected.fastq.gz,run.bless.sh,20,9079,5767,8424,2,183,21,2765,23476,20032,1663099,11559,17,598,68,62075,3277,1760725,Bless,32,75,0.634104650059,0.967822978066,0.613022696338,0.957713115836,TRA,0.0371165287027,0.0527909786549
1209,bfc_TRA.rep.seq_sim_rl_75_cov_128_1_24.corrected.fastq.gz,run.bfc.sh,24,667,58681,206718,2,107,0,0,266175,1534,19564353,396957,7,274,0,0,0,19963125,Bfc,128,75,0.00384952232296,0.848451327434,0.00316192837479,0.980101411978,TRA,0.0,
1210,bfc_TRA.rep.seq_sim_rl_75_cov_64_1_24.corrected.fastq.gz,run.bfc.sh,24,0,99,285,0,0,0,0,384,0,28266,534,0,0,0,0,0,28800,Bfc,64,75,0.0,,0.0,0.981458333333,TRA,0.0,
1211,bfc_TRA.rep.seq_sim_rl_75_cov_2_1_24.corrected.fastq.gz,run.bfc.sh,24,4726,3359,7398,11,475,1,0,15970,10374,1172503,13628,30,1214,2,0,0,1197751,Bfc,2,75,0.432213982168,0.895081967213,0.381551537372,0.987581726085,TRA,0.0,
1212,bless_TRA.rep.seq_sim_rl_75_cov_2_1_24.corrected.fastq.gz,run.bless.sh,24,9778,4513,1211,5,387,76,2590,15970,19355,1105391,2208,65,2154,655,65726,2404,1197958,Bless,2,75,0.897602374438,0.873262948926,0.76733293141,0.940773900635,TRA,0.0568717768069,0.0365760886103
1213,bfc_TRA.rep.seq_sim_rl_75_cov_4_1_24.corrected.fastq.gz,run.bfc.sh,24,7743,7037,16853,11,722,2,0,32368,16856,2377670,31524,42,1506,4,0,0,2427602,Bfc,4,75,0.348408433237,0.917782859632,0.317197188921,0.986375031822,TRA,0.0,
1214,bless_TRA.rep.seq_sim_rl_100_cov_1_1_19.corrected.fastq.gz,run.bless.sh,19,3260,1155,967,4,193,27,1428,5606,8048,503645,1903,26,1018,209,44575,1273,560697,Bless,1,100,0.808762938398,0.867708894879,0.685458747865,0.914678311978,TRA,0.081769654555,0.0285586090858
1215,bfc_TRA.rep.seq_sim_rl_100_cov_2_1_19.corrected.fastq.gz,run.bfc.sh,19,2296,1638,8039,2,123,0,0,12098,5888,1185457,18154,8,293,0,0,0,1209800,Bfc,2,100,0.244904750021,0.952596667206,0.232717743948,0.984745412465,TRA,0.0,
1216,bless_TRA.rep.seq_sim_rl_75_cov_32_1_23.corrected.fastq.gz,run.bless.sh,23,12943,7230,9875,6,290,16,3416,30360,27824,2152617,13539,29,1183,130,77669,4055,2277046,Bless,32,75,0.672678480768,0.954937021656,0.640935135266,0.959282724833,TRA,0.0358903597029,0.0522087319265
1217,bless_TRA.rep.seq_sim_rl_100_cov_2_1_19.corrected.fastq.gz,run.bless.sh,19,8894,2122,759,3,272,48,1315,12098,21086,1141618,1382,34,1412,308,42554,1548,1209942,Bless,2,100,0.938490297312,0.924581250548,0.861936977034,0.962189484556,TRA,0.0364496810591,0.0363773088311
1218,bless_TRA.rep.seq_sim_rl_75_cov_4_1_24.corrected.fastq.gz,run.bless.sh,24,21266,8620,1745,2,639,96,3779,32368,41533,2283824,3255,61,3175,643,91784,3573,2427848,Bless,4,75,0.92732428329,0.915812220238,0.842078235242,0.959196873292,TRA,0.0392763467894,0.0389283535257
1219,bless_TRA.rep.seq_sim_rl_75_cov_32_1_22.corrected.fastq.gz,run.bless.sh,22,3297,2291,3802,1,20,5,1203,9416,7355,664142,5208,3,109,22,27961,1414,706214,Bless,32,75,0.58544933535,0.982500667913,0.575021889676,0.952748297389,TRA,0.0415950405968,0.0505704373949
1220,bfc_TRA.rep.seq_sim_rl_75_cov_8_1_24.corrected.fastq.gz,run.bfc.sh,24,10302,14088,39300,21,728,1,0,64440,22435,4735466,73787,36,1275,2,0,0,4833001,Bfc,8,75,0.233158737087,0.946145411606,0.219887343851,0.984461000525,TRA,0.0,
1221,bfc_TRA.rep.seq_sim_rl_100_cov_4_1_19.corrected.fastq.gz,run.bfc.sh,19,2906,3098,18090,8,116,2,0,24220,7229,2373175,41319,14,261,4,0,0,2422002,Bfc,4,100,0.148904177309,0.964638377369,0.143445662025,0.98282495225,TRA,0.0,
1222,bless_TRA.rep.seq_sim_rl_100_cov_4_1_19.corrected.fastq.gz,run.bless.sh,19,18357,3857,1394,4,518,90,2311,24220,43566,2297182,2528,74,2963,699,72892,2394,2422298,Bless,4,100,0.945155551699,0.9224612518,0.865709202933,0.967289611489,TRA,0.0310804038149,0.032843110355
1223,bfc_TRA.rep.seq_sim_rl_100_cov_8_1_19.corrected.fastq.gz,run.bfc.sh,19,2968,6428,38824,5,109,0,0,48334,7277,4736323,89581,8,211,0,0,0,4833400,Bfc,8,100,0.075130603564,0.971821581197,0.0729521567656,0.981420945918,TRA,0.0,
1224,bless_TRA.rep.seq_sim_rl_75_cov_8_1_24.corrected.fastq.gz,run.bless.sh,24,28251,15809,19910,5,416,49,10062,64440,59122,4511092,26354,45,1870,391,223503,10737,4833114,Bless,8,75,0.691679535776,0.963165697343,0.665227666245,0.947709811987,TRA,0.0484656476135,0.0480396236292
1225,bfc_TRA.rep.seq_sim_rl_75_cov_64_1_20.corrected.fastq.gz,run.bfc.sh,20,117,10440,36467,3,16,0,0,47043,360,3457749,70088,4,24,0,0,0,3528225,Bfc,64,75,0.00511015216898,0.9375,0.00476947535771,0.980127117743,TRA,0.0,
1226,bfc_TRA.rep.seq_sim_rl_75_cov_16_1_24.corrected.fastq.gz,run.bfc.sh,24,9844,27981,90368,27,716,0,0,128936,22427,9475319,171246,38,1170,0,0,0,9670200,Bfc,16,75,0.115798278542,0.950417425944,0.10975716801,0.982166449505,TRA,0.0,
1227,bless_TRA.rep.seq_sim_rl_100_cov_8_1_19.corrected.fastq.gz,run.bless.sh,19,21363,7962,18618,5,337,49,9109,48334,54364,4444309,29463,43,1410,411,290564,12996,4833560,Bless,8,100,0.648526131199,0.967589214203,0.626802820094,0.933225448309,TRA,0.0628025720173,0.044726807175
1229,bfc_TRA.rep.seq_sim_rl_100_cov_16_1_19.corrected.fastq.gz,run.bfc.sh,19,1154,12772,82618,1,65,0,0,96610,3105,9467404,190376,1,114,0,0,0,9661000,Bfc,16,100,0.0160480874091,0.96458527493,0.0154588822675,0.980282475934,TRA,0.0,
1230,bfc_TRA.rep.seq_sim_rl_75_cov_64_1_22.corrected.fastq.gz,run.bfc.sh,22,0,5533,19305,0,3,0,0,24841,23,1825697,37346,0,9,0,0,0,1863075,Bfc,64,75,0.000615483422088,0.71875,0.00037464208301,0.979949814151,TRA,0.0,
1231,bless_TRA.rep.seq_sim_rl_50_cov_32_1_24.corrected.fastq,run.bless.sh,20,16832,18228,13613,2,239,20,2924,48934,29205,2368914,17786,15,995,96,28024,1702,2446737,Bless,32,50,0.621501989743,0.963988645366,0.598284777936,0.980811726622,TRA,0.0121492420313,0.0607336568655
1232,bless_TRA.rep.seq_sim_rl_50_cov_32_1_22.corrected.fastq.gz,run.bless.sh,22,1660,1266,532,0,12,0,123,3470,2650,168888,787,1,28,0,1063,83,173500,Bless,32,50,0.771021239453,0.989544436146,0.762874599942,0.98916484543,TRA,0.00660518731988,0.0780809031044
1233,bfc_TRA.rep.seq_sim_rl_100_cov_1_1_20.corrected.fastq.gz,run.bfc.sh,20,1257,737,3399,5,208,0,0,5606,3728,548867,7509,13,483,0,0,0,560600,Bfc,1,100,0.331761146213,0.885300403705,0.288778143633,0.98572065644,TRA,0.0,
1234,bless_TRA.rep.seq_sim_rl_100_cov_1_1_20.corrected.fastq.gz,run.bless.sh,20,3292,1163,930,3,190,28,1391,5606,8103,504487,1840,24,938,221,43807,1283,560703,Bless,1,100,0.814945187569,0.874865039948,0.698380770391,0.916288298595,TRA,0.0804169052065,0.0292875567832
1236,bfc_TRA.rep.seq_sim_rl_100_cov_2_1_20.corrected.fastq.gz,run.bfc.sh,20,2262,1628,7995,4,209,0,0,12098,6254,1185244,17780,16,506,0,0,0,1209800,Bfc,2,100,0.260214695848,0.925147928994,0.239161188317,0.98487187965,TRA,0.0,
1237,bfc_TRA.rep.seq_sim_rl_100_cov_4_1_20.corrected.fastq.gz,run.bfc.sh,20,3287,3091,17585,10,245,2,0,24220,8554,2372900,39991,17,536,4,0,0,2422002,Bfc,4,100,0.176207642394,0.940620189136,0.165083942734,0.983258477904,TRA,0.0,
1238,bfc_TRA.rep.seq_sim_rl_100_cov_1_1_21.corrected.fastq.gz,run.bfc.sh,21,1580,736,3122,4,164,0,0,5606,4208,548896,7026,16,454,0,0,0,560600,Bfc,1,100,0.374577176429,0.902616902617,0.334164144561,0.986628612201,TRA,0.0,
1239,bless_TRA.rep.seq_sim_rl_100_cov_2_1_20.corrected.fastq.gz,run.bless.sh,20,8830,2151,784,3,279,51,1363,12098,20955,1139953,1475,33,1475,313,44174,1587,1209965,Bless,2,100,0.934239857334,0.921382403377,0.854525189478,0.960715934914,TRA,0.0378201022344,0.0359261103817
1240,bless_TRA.rep.seq_sim_rl_100_cov_1_1_21.corrected.fastq.gz,run.bless.sh,21,3345,1176,869,3,181,32,1331,5606,8195,505990,1743,22,906,228,42352,1290,560726,Bless,1,100,0.824612598108,0.878443563083,0.710505131817,0.919113178272,TRA,0.0778312402136,0.0304590102002
1241,bless_TRA.rep.seq_sim_rl_75_cov_16_1_24.corrected.fastq.gz,run.bless.sh,24,54020,30711,43267,11,819,108,15058,128936,117351,9131814,58763,105,3745,876,340312,17492,9670458,Bless,16,75,0.666335441816,0.962114255731,0.640096755511,0.958168194107,TRA,0.0369996953609,0.0513998918639
1242,bfc_TRA.rep.seq_sim_rl_100_cov_2_1_21.corrected.fastq.gz,run.bfc.sh,21,2747,1633,7551,6,161,0,0,12098,6982,1185384,17054,14,366,0,0,0,1209800,Bfc,2,100,0.290480945249,0.950190528035,0.275253785988,0.985589353612,TRA,0.0,
1243,bless_TRA.rep.seq_sim_rl_100_cov_4_1_20.corrected.fastq.gz,run.bless.sh,20,18578,3769,1269,5,511,88,2015,24220,44139,2307743,2282,67,2902,703,62379,2074,2422289,Bless,4,100,0.950841214106,0.924493130027,0.873182395898,0.971765731557,TRA,0.0266083031381,0.0332483688421
1244,bless_TRA.rep.seq_sim_rl_100_cov_2_1_21.corrected.fastq.gz,run.bless.sh,21,8952,2080,765,6,252,43,1150,12098,21258,1147169,1375,34,1263,237,37221,1383,1209940,Bless,2,100,0.939248000707,0.934089111521,0.872973092387,0.966795111857,TRA,0.0319057143329,0.0371564439429
1245,bfc_TRA.rep.seq_sim_rl_100_cov_4_1_21.corrected.fastq.gz,run.bfc.sh,21,3642,3092,17327,11,145,3,0,24220,9003,2373098,39542,17,337,6,0,0,2422003,Bfc,4,100,0.185456792667,0.963299807404,0.178391183438,0.983525206203,TRA,0.0,
1247,bfc_TRA.rep.seq_sim_rl_100_cov_8_1_20.corrected.fastq.gz,run.bfc.sh,20,2318,4237,25779,5,114,0,0,32453,5821,3180120,59146,9,204,0,0,0,3245300,Bfc,8,100,0.089599335047,0.966141078838,0.0864592793264,0.981709241056,TRA,0.0,
1248,bless_TRA.rep.seq_sim_rl_100_cov_4_1_21.corrected.fastq.gz,run.bless.sh,21,18463,3846,1328,5,491,87,2091,24220,43912,2304264,2411,68,2738,638,66097,2171,2422299,Bless,4,100,0.947952421044,0.928607680595,0.875072857976,0.970269341126,TRA,0.0281831433692,0.0328456662178
1249,bfc_TRA.rep.seq_sim_rl_50_cov_64_1_19.corrected.fastq.gz,run.bfc.sh,19,16418,219388,365511,94,2692,0,0,604103,66315,29596672,537225,160,4778,0,0,0,30205150,Bfc,64,50,0.109876727309,0.932792258028,0.101960102064,0.982050643682,TRA,0.0,
1250,bfc_TRA.rep.seq_sim_rl_100_cov_16_1_20.corrected.fastq.gz,run.bfc.sh,20,988,8117,52328,5,55,0,0,61493,2669,6025977,120561,5,88,0,0,0,6149300,Bfc,16,100,0.021658687008,0.968081247733,0.0209445751846,0.980379230156,TRA,0.0,
1251,bfc_TRA.rep.seq_sim_rl_100_cov_8_1_21.corrected.fastq.gz,run.bfc.sh,21,1371,2192,12260,2,46,0,0,15871,3298,1555138,28574,2,88,0,0,0,1587100,Bfc,8,100,0.103476405622,0.974010632014,0.100715361446,0.981939386302,TRA,0.0,
1252,bfc_TRA.rep.seq_sim_rl_100_cov_16_1_22.corrected.fastq.gz,run.bfc.sh,22,562,774,4637,1,18,0,0,5992,1455,587062,10656,1,26,0,0,0,599200,Bfc,16,100,0.120138716869,0.982444294396,0.117991908183,0.982171228304,TRA,0.0,
1253,bfc_TRA.rep.seq_sim_rl_100_cov_32_1_22.corrected.fastq.gz,run.bfc.sh,22,261,10087,65792,0,27,0,0,76167,693,7463987,151956,0,64,0,0,0,7616700,Bfc,32,100,0.00453982666116,0.915455746367,0.00412056417009,0.980041225203,TRA,0.0,
1254,bless_TRA.rep.seq_sim_rl_100_cov_16_1_22.corrected.fastq.gz,run.bless.sh,22,3251,844,1402,0,15,3,706,5515,7867,519647,2135,1,52,9,20832,964,551507,Bless,16,100,0.786542691462,0.992305751766,0.780443911218,0.958170388144,TRA,0.0395208039064,0.0462749615975
1255,bfc_TRA.rep.seq_sim_rl_100_cov_64_1_22.corrected.fastq.gz,run.bfc.sh,22,127,8794,57712,2,10,0,0,66645,330,6531075,133074,2,19,0,0,0,6664500,Bfc,64,100,0.00247368894486,0.945558739255,0.00233126442985,0.980029259509,TRA,0.0,
1256,bless_TRA.rep.seq_sim_rl_100_cov_16_1_19.corrected.fastq.gz,run.bless.sh,19,219,65,38,0,5,0,25,327,532,31381,59,1,12,0,680,35,32700,Bless,16,100,0.900169204738,0.977941176471,0.87986463621,0.976978417266,TRA,0.0218654434251,0.0514705882353
1257,bfc_TRA.rep.seq_sim_rl_100_cov_128_1_22.corrected.fastq.gz,run.bfc.sh,22,0,8004,52425,0,0,0,0,60429,0,5921831,121069,0,0,0,0,0,6042900,Bfc,128,100,0.0,,0.0,0.97996508299,TRA,0.0,
1258,bfc_TRA.rep.seq_sim_rl_100_cov_4_1_22.corrected.fastq.gz,run.bfc.sh,22,23,21,56,0,3,0,0,103,72,10104,118,0,6,0,0,0,10300,Bfc,4,100,0.378947368421,0.923076923077,0.347368421053,0.987961165049,TRA,0.0,
1259,bfc_TRA.rep.seq_sim_rl_100_cov_1_1_22.corrected.fastq.gz,run.bfc.sh,22,1638,658,2583,4,166,0,0,5049,4373,494338,5746,17,426,0,0,0,504900,Bfc,1,100,0.432157327799,0.911231506564,0.390058306157,0.987742127154,TRA,0.0,
1260,bfc_TRA.rep.seq_sim_rl_100_cov_1_1_23.corrected.fastq.gz,run.bfc.sh,23,134,74,239,0,9,0,0,456,376,44683,521,0,20,0,0,0,45600,Bfc,1,100,0.419175027871,0.949494949495,0.396878483835,0.988135964912,TRA,0.0,
1261,bless_TRA.rep.seq_sim_rl_100_cov_1_1_22.corrected.fastq.gz,run.bless.sh,22,3023,1131,911,3,167,27,1341,5262,7431,472435,1856,19,839,158,42294,1277,526309,Bless,1,100,0.800150748358,0.881703844328,0.692796382039,0.913974767252,TRA,0.082785967939,0.0301934080484
1262,bless_TRA.rep.seq_sim_rl_100_cov_1_1_23.corrected.fastq.gz,run.bless.sh,23,209,84,27,0,5,0,71,325,489,29377,66,0,17,0,2475,76,32500,Bless,1,100,0.881081081081,0.966403162055,0.85045045045,0.921107821367,TRA,0.0784923076923,0.0307070707071
1263,bfc_TRA.rep.seq_sim_rl_100_cov_2_1_23.corrected.fastq.gz,run.bfc.sh,23,3194,1629,7071,9,195,0,0,12098,8073,1185290,15957,20,460,0,0,0,1209800,Bfc,2,100,0.33595505618,0.946091644205,0.316812317936,0.98641345677,TRA,0.0,
1264,bfc_TRA.rep.seq_sim_rl_75_cov_32_1_24.corrected.fastq.gz,run.bfc.sh,24,4222,56705,196514,17,372,0,0,257830,11900,18950758,374032,22,538,0,0,0,19337250,Bfc,32,75,0.0308344475193,0.956745457469,0.0294404195558,0.980628476128,TRA,0.0,
