,EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases,Tool,Coverage,Length,Base Sensitivity,Base Precision,Base Gain,Base Accuracy,Dataset,Trim Percent,Trim Effeciency
0,coral_rep.seq_sim_rl_50_cov_2_1_18.corrected.fastq.gz,run.coral.sh,18,0,3,5,0,0,8,5,16,0,556,10,1,166,90,44,0,867,Coral,2X,50L,0.0,0.0,-25.6,0.641291810842,IGH,0.0507497116494,0.0
1,coral_rep.seq_sim_rl_50_cov_4_1_18.corrected.fastq.gz,run.coral.sh,18,0,7,9,0,0,0,0,16,0,784,16,0,0,0,0,0,800,Coral,4X,50L,0.0,,0.0,0.98,IGH,0.0,
2,fiona_rep.seq_sim_rl_50_cov_2_1_405000.corrected.fastq.gz,run.fiona.sh,18,0,3,5,0,0,0,0,8,0,391,9,0,0,0,0,0,400,Fiona,2X,50L,0.0,,0.0,0.9775,IGH,0.0,
3,bless_rep.seq_sim_rl_75_cov_1_1_18.corrected.fastq.gz,run.bless.sh,18,5969,2629,686,15,1005,74,1837,10378,12479,712212,1327,113,4087,736,45841,1688,778483,Bless,1X,75L,0.903882369984,0.721246098717,0.554541503694,0.93292438803,IGH,0.0610533563353,0.0368229314369
4,bfc_rep.seq_sim_rl_100_cov_1_1_18.corrected.fastq.gz,run.bfc.sh,18,167,942,5979,1,91,0,0,7180,718,703426,13612,7,237,0,0,0,718000,Bfc,1X,100L,0.0501046755059,0.751832460733,0.0335659455687,0.980701949861,IGH,0.0,
5,bfc_rep.seq_sim_rl_75_cov_2_1_18.corrected.fastq.gz,run.bfc.sh,18,694,3903,13122,9,232,0,0,17960,2012,1319522,24908,19,539,0,0,0,1347000,Bfc,2X,75L,0.0747399702823,0.788710309682,0.0547176820208,0.981094283593,IGH,0.0,
7,bless_rep.seq_sim_rl_100_cov_1_1_18.corrected.fastq.gz,run.bless.sh,18,4356,1336,741,8,693,46,1436,7180,11175,650063,1359,83,2825,537,50369,1720,718131,Bless,1X,100L,0.891574916228,0.768728073193,0.623344502952,0.922986944645,IGH,0.0725341198194,0.0341479878497
8,bfc_rep.seq_sim_rl_100_cov_2_1_18.corrected.fastq.gz,run.bfc.sh,18,241,1897,12153,1,68,0,0,14360,755,1407036,28018,5,186,0,0,0,1436000,Bfc,2X,100L,0.0262398776631,0.802337938363,0.0197754839607,0.980355849582,IGH,0.0,
9,coral_rep.seq_sim_rl_75_cov_1_1_18.corrected.fastq.gz,run.coral.sh,18,5249,2154,2624,5,227,119,11,10378,10072,762349,5525,8,385,120,8,3,778470,Coral,1X,75L,0.645765211259,0.952254892692,0.613387189844,0.992233453698,IGH,1.41302811926e-05,0.375
10,fiona_rep.seq_sim_rl_100_cov_1_1_405000.corrected.fastq.gz,run.fiona.sh,18,0,946,6234,0,0,0,0,7180,0,703663,14337,0,0,0,0,0,718000,Fiona,1X,50L,0.0,,0.0,0.980032033426,IGH,0.0,
11,coral_rep.seq_sim_rl_50_cov_1_1_18.corrected.fastq.gz,run.coral.sh,18,4953,4181,2383,4,146,104,9,11771,7459,576624,4269,5,181,105,9,0,588652,Coral,1X,50L,0.635999317872,0.963072950291,0.611613233288,0.99223819846,IGH,1.52891691526e-05,0.0
13,lighter_rep.seq_sim_rl_100_cov_1_1_18.corrected.fastq.gz,run.lighter.sh,18,0,946,6234,0,0,0,0,7180,0,703663,14337,0,0,0,0,0,718000,Lighter,1X,100L,0.0,,0.0,0.980032033426,IGH,0.0,
14,bless_rep.seq_sim_rl_100_cov_2_1_18.corrected.fastq.gz,run.bless.sh,18,9198,2552,1815,9,715,71,2562,14360,22298,1319093,2862,74,2987,665,84742,3544,1436265,Bless,2X,100L,0.886248012719,0.859267822736,0.741096979332,0.936254162534,IGH,0.0614691578504,0.0418210568549
15,bless_rep.seq_sim_rl_75_cov_2_1_18.corrected.fastq.gz,run.bless.sh,18,11061,4479,1482,14,849,75,2333,17960,22019,1261032,2359,99,3526,662,54938,2462,1347097,Bless,2X,75L,0.903232422676,0.84019536765,0.731438181967,0.954200210466,IGH,0.0426101461142,0.0448141541374
16,fiona_rep.seq_sim_rl_75_cov_1_1_405000.corrected.fastq.gz,run.fiona.sh,18,0,2228,8150,0,0,0,0,10378,0,762743,15607,0,0,0,0,0,778350,Fiona,1X,50L,0.0,,0.0,0.979948609237,IGH,0.0,
17,bfc_rep.seq_sim_rl_100_cov_4_1_18.corrected.fastq.gz,run.bfc.sh,18,145,3671,24480,0,32,0,0,28328,447,2775983,56326,0,44,0,0,0,2832800,Bfc,4X,100L,0.00787346097617,0.910386965377,0.00709844468321,0.980100960181,IGH,0.0,
19,musket_rep.seq_sim_rl_100_cov_1_1_18.corrected.fastq.gz,run.musket.sh,18,4524,808,517,50,1281,0,0,7180,13039,700280,1187,111,3383,0,0,0,718000,Musket,1X,100L,0.916561225924,0.793995859213,0.678757205117,0.993480501393,IGH,0.0,
20,coral_rep.seq_sim_rl_100_cov_2_1_18.corrected.fastq.gz,run.coral.sh,18,7048,1851,5078,5,252,126,5,14360,16537,1406859,12233,7,357,130,6,1,1436130,Coral,2X,100L,0.574800139034,0.971393327068,0.55787278415,0.991133804832,IGH,4.87421055197e-06,0.166666666667
22,lighter_rep.seq_sim_rl_75_cov_1_1_18.corrected.fastq.gz,run.lighter.sh,18,0,2228,8150,0,0,0,0,10378,0,762743,15607,0,0,0,0,0,778350,Lighter,1X,75L,0.0,,0.0,0.979948609237,IGH,0.0,
23,pollux_rep.seq_sim_rl_100_cov_1_1_18.corrected.fastq.gz,run.pollux.sh,18,2078,675,2112,33,1576,696,13,7170,8603,697151,5489,214,4536,1232,15,1,717241,Pollux,1X,100L,0.610488220267,0.598636142231,0.201177973318,0.983985834588,IGH,2.2307704105e-05,0.0666666666667
25,coral_rep.seq_sim_rl_75_cov_2_1_18.corrected.fastq.gz,run.coral.sh,18,9389,3809,4236,8,241,277,15,17960,18032,1319675,8893,11,368,281,12,3,1347275,Coral,2X,75L,0.669712163417,0.965258819121,0.645608170845,0.992900468502,IGH,1.11335844575e-05,0.25
26,racer_rep.seq_sim_rl_100_cov_1_1_405000.corrected.fastq.gz,run.racer.sh,18,4838,912,740,7,593,90,24,7180,12836,699864,1418,78,3283,883,162,5,718529,Racer,1X,50L,0.900519152519,0.754970003529,0.608250315701,0.991894494826,IGH,0.000232419289966,0.0308641975309
30,musket_rep.seq_sim_rl_75_cov_1_1_18.corrected.fastq.gz,run.musket.sh,18,5714,1795,796,63,2009,1,1,10378,13546,757461,1894,167,5281,1,1,0,778351,Musket,1X,75L,0.877331606218,0.71946037816,0.535233160622,0.990564668125,IGH,1.28476741213e-06,0.0
31,fiona_rep.seq_sim_rl_100_cov_2_1_405000.corrected.fastq.gz,run.fiona.sh,18,1734,1895,10204,77,419,31,2,14360,10030,1406724,18649,98,482,34,1,1,1436019,Fiona,2X,50L,0.349733254298,0.951071496302,0.331740995153,0.98658512637,IGH,1.39273923256e-06,1.0
32,lighter_rep.seq_sim_rl_50_cov_1_1_18.corrected.fastq.gz,run.lighter.sh,18,0,5083,9277,0,0,0,0,14360,0,703512,14488,0,0,0,0,0,718000,Lighter,1X,50L,0.0,,0.0,0.979821727019,IGH,0.0,
35,lighter_rep.seq_sim_rl_50_cov_2_1_18.corrected.fastq.gz,run.lighter.sh,18,0,10278,18050,0,0,0,0,28328,0,1388003,28397,0,0,0,0,0,1416400,Lighter,2X,50L,0.0,,0.0,0.979951284948,IGH,0.0,
37,pollux_rep.seq_sim_rl_75_cov_1_1_18.corrected.fastq.gz,run.pollux.sh,18,3577,1636,2000,53,2154,944,19,10364,10517,754971,4785,283,5510,1544,35,1,777646,Pollux,1X,75L,0.68729577833,0.598543053896,0.226310286237,0.984366902636,IGH,4.62935577371e-05,0.0285714285714
38,lighter_rep.seq_sim_rl_100_cov_2_1_18.corrected.fastq.gz,run.lighter.sh,18,0,1900,12460,0,0,0,0,14360,0,1407222,28778,0,0,0,0,0,1436000,Lighter,2X,100L,0.0,,0.0,0.979959610028,IGH,0.0,
43,bfc_rep.seq_sim_rl_100_cov_8_1_18.corrected.fastq.gz,run.bfc.sh,18,299,1141,7477,2,18,0,0,8937,787,875770,17096,2,45,0,0,0,893700,Bfc,8X,100L,0.0440082760163,0.945913461538,0.0414919197003,0.980817947857,IGH,0.0,
45,lighter_rep.seq_sim_rl_50_cov_4_1_18.corrected.fastq.gz,run.lighter.sh,18,0,20376,35594,0,0,0,0,55970,0,2742479,56021,0,0,0,0,0,2798500,Lighter,4X,50L,0.0,,0.0,0.979981775951,IGH,0.0,
46,fiona_rep.seq_sim_rl_75_cov_2_1_405000.corrected.fastq.gz,run.fiona.sh,18,0,3919,14041,0,0,0,0,17960,0,1320061,26939,0,0,0,0,0,1347000,Fiona,2X,50L,0.0,,0.0,0.98000074239,IGH,0.0,
47,racer_rep.seq_sim_rl_75_cov_1_1_405000.corrected.fastq.gz,run.racer.sh,18,6108,2150,1054,7,922,137,41,10378,13344,757011,2139,116,5039,1176,231,8,779064,Racer,1X,50L,0.861848478977,0.68224346848,0.460440483111,0.988831354871,IGH,0.000306778390479,0.034632034632
50,musket_rep.seq_sim_rl_100_cov_2_1_18.corrected.fastq.gz,run.musket.sh,18,9863,1769,1303,126,1299,0,0,14360,26471,1404109,2103,204,3113,0,0,0,1436000,Musket,2X,100L,0.926401623854,0.894774202271,0.817456428921,0.996225626741,IGH,0.0,
53,reckoner_rep.seq_sim_rl_75_cov_1_1_18.corrected.fastq.gz,run.reckoner.sh,18,5189,2184,2480,66,396,63,29,10378,10682,760232,4781,140,2197,522,120,4,778678,Reckoner,1X,75L,0.690810321412,0.79710469368,0.514971221626,0.99003434043,IGH,0.000159244257575,0.0333333333333
55,pollux_rep.seq_sim_rl_100_cov_2_1_18.corrected.fastq.gz,run.pollux.sh,18,4144,1352,4005,70,3390,1395,25,14356,17923,1395813,10414,434,8938,2552,34,1,1436109,Pollux,2X,100L,0.632494618344,0.609356407031,0.227017680065,0.984421784434,IGH,2.4371409134e-05,0.0294117647059
57,lighter_rep.seq_sim_rl_75_cov_2_1_18.corrected.fastq.gz,run.lighter.sh,18,0,3919,14041,0,0,0,0,17960,0,1320061,26939,0,0,0,0,0,1347000,Lighter,2X,75L,0.0,,0.0,0.98000074239,IGH,0.0,
59,sga_rep.seq_sim_rl_75_cov_1_1_18.corrected.fastq.gz,run.sga.sh,18,3265,2210,4517,11,369,6,1,10378,7963,761932,7603,41,802,18,2,0,778361,Sga,1X,75L,0.511563664397,0.906637823067,0.458884748812,0.989123298829,IGH,2.56950181214e-06,0.0
60,musket_rep.seq_sim_rl_50_cov_2_1_18.corrected.fastq.gz,run.musket.sh,18,14723,9576,1821,139,2069,0,0,28328,24555,1384018,3618,224,3985,0,0,0,1416400,Musket,2X,50L,0.871579171547,0.860371408549,0.730131686366,0.994474018639,IGH,0.0,
63,lighter_rep.seq_sim_rl_50_cov_8_1_18.corrected.fastq.gz,run.lighter.sh,18,0,40714,71212,0,0,0,0,111926,0,5484424,111876,0,0,0,0,0,5596300,Lighter,8X,50L,0.0,,0.0,0.980008934475,IGH,0.0,
65,racer_rep.seq_sim_rl_100_cov_2_1_405000.corrected.fastq.gz,run.racer.sh,18,7591,1858,3031,19,1655,206,72,14360,22851,1396336,5705,211,9512,2343,438,11,1437407,Racer,2X,50L,0.800217117243,0.658416412148,0.385067936686,0.98733195306,IGH,0.000312368034941,0.0251141552511
66,musket_rep.seq_sim_rl_50_cov_1_1_18.corrected.fastq.gz,run.musket.sh,18,7139,4602,1048,75,1496,0,0,14360,12266,700395,2083,139,3117,0,0,0,718000,Musket,1X,50L,0.854833089414,0.797373724241,0.637605408042,0.992564066852,IGH,0.0,
67,musket_rep.seq_sim_rl_75_cov_2_1_18.corrected.fastq.gz,run.musket.sh,18,11432,3665,1477,125,1261,0,0,17960,24542,1317104,2216,181,2957,0,0,0,1347000,Musket,2X,75L,0.917183646012,0.892468817048,0.80667463936,0.996025241277,IGH,0.0,
68,reckoner_rep.seq_sim_rl_100_cov_2_1_18.corrected.fastq.gz,run.reckoner.sh,18,5354,1882,6313,77,672,62,22,14360,14911,1403150,13683,181,3651,730,121,3,1436430,Reckoner,2X,100L,0.521473036301,0.772911051213,0.36825907533,0.98721410834,IGH,8.63251254847e-05,0.0247933884298
70,sga_rep.seq_sim_rl_100_cov_2_1_18.corrected.fastq.gz,run.sga.sh,18,2381,1889,9431,35,617,7,1,14360,10077,1406008,18629,72,1206,16,1,0,1436009,Sga,2X,100L,0.351041594092,0.89184883618,0.308472096426,0.986125435147,IGH,6.9637446562e-07,0.0
72,pollux_rep.seq_sim_rl_50_cov_1_1_18.corrected.fastq.gz,run.pollux.sh,18,4841,3941,2016,84,2371,1033,26,14286,9867,693799,4211,261,5019,1542,40,2,714741,Pollux,1X,50L,0.700880806933,0.600620891161,0.234834493536,0.984507631457,IGH,5.8762544754e-05,0.05
74,pollux_rep.seq_sim_rl_75_cov_2_1_18.corrected.fastq.gz,run.pollux.sh,18,5978,2855,3634,85,3897,1501,36,17950,18269,1307229,8171,474,10279,2434,46,3,1346905,Pollux,2X,75L,0.690960665658,0.589664966755,0.210136157337,0.984108717635,IGH,3.63797001273e-05,0.0652173913043
75,bfc_rep.seq_sim_rl_75_cov_16_1_18.corrected.fastq.gz,run.bfc.sh,18,1747,15000,52102,4,143,0,0,68996,4114,5070748,99560,12,266,0,0,0,5174700,Bfc,16X,75L,0.0396820803673,0.939269406393,0.0371163454675,0.980706514387,IGH,0.0,
77,racer_rep.seq_sim_rl_75_cov_2_1_405000.corrected.fastq.gz,run.racer.sh,18,8802,3856,3350,15,1778,159,44,17960,20769,1311482,5993,171,7855,1254,212,6,1347742,Racer,2X,50L,0.776063074509,0.695126849187,0.435692399671,0.98851036108,IGH,0.000161752026723,0.0283018867925
80,reckoner_rep.seq_sim_rl_100_cov_1_1_18.corrected.fastq.gz,run.reckoner.sh,18,3685,930,2194,47,268,56,15,7180,9455,701554,4791,89,1803,527,94,2,718315,Reckoner,1X,100L,0.663695072301,0.802291047942,0.500140390285,0.989831730736,IGH,0.000133646102337,0.0212765957447
82,pollux_rep.seq_sim_rl_50_cov_2_1_18.corrected.fastq.gz,run.pollux.sh,18,9660,8000,3657,132,4684,2133,49,28266,19992,1372131,7761,518,10669,3064,71,3,1414209,Pollux,2X,50L,0.720354556264,0.592794662713,0.22552516845,0.984384877451,IGH,5.23260706162e-05,0.0422535211268
84,lighter_rep.seq_sim_rl_100_cov_8_1_18.corrected.fastq.gz,run.lighter.sh,18,0,911,6159,0,0,0,0,7070,0,692887,14113,0,0,0,0,0,707000,Lighter,8X,100L,0.0,,0.0,0.980038189533,IGH,0.0,
86,reckoner_rep.seq_sim_rl_75_cov_2_1_18.corrected.fastq.gz,run.reckoner.sh,18,7002,3884,6171,97,729,77,26,17960,15033,1316228,11720,182,3487,584,117,4,1347355,Reckoner,2X,75L,0.561918289538,0.786903266332,0.409748439427,0.988058048719,IGH,8.98055820478e-05,0.034188034188
88,reckoner_rep.seq_sim_rl_50_cov_1_1_18.corrected.fastq.gz,run.reckoner.sh,18,4103,2974,1155,1,143,35,16,8411,6561,411108,1811,22,903,230,62,1,420698,Reckoner,1X,50L,0.783683707597,0.852742396673,0.648351648352,0.992802420745,IGH,0.000149751127887,0.0161290322581
90,bfc_rep.seq_sim_rl_75_cov_8_1_18.corrected.fastq.gz,run.bfc.sh,18,2604,8041,25499,9,296,0,0,36449,5949,2678594,48453,16,663,0,0,0,2733675,Bfc,8X,75L,0.109352597331,0.899727767695,0.0971655453844,0.982027124658,IGH,0.0,
94,bfc_rep.seq_sim_rl_75_cov_4_1_18.corrected.fastq.gz,run.bfc.sh,18,497,8058,28643,3,177,0,0,37378,1504,2746971,54502,8,365,0,0,0,2803350,Bfc,4X,75L,0.0268542656144,0.804708400214,0.0203371067386,0.980425205558,IGH,0.0,
95,bless_rep.seq_sim_rl_100_cov_4_1_18.corrected.fastq.gz,run.bless.sh,18,17472,4943,4853,18,931,111,5262,28328,41981,2592698,7038,116,4166,1085,178386,7638,2833108,Bless,4X,100L,0.856423019645,0.888825372629,0.749301291336,0.932474597147,IGH,0.0656607513727,0.0428172614443
101,sga_rep.seq_sim_rl_50_cov_1_1_18.corrected.fastq.gz,run.sga.sh,18,4569,5032,4252,14,485,8,2,14360,8064,702460,6383,41,1039,22,5,0,718014,Sga,1X,50L,0.558178168478,0.883726027397,0.484737315706,0.989568448526,IGH,6.96365251931e-06,0.0
102,sga_rep.seq_sim_rl_75_cov_2_1_18.corrected.fastq.gz,run.sga.sh,18,3599,3908,9719,21,706,7,1,17960,10162,1318653,16710,67,1400,15,2,0,1347009,Sga,2X,75L,0.378163143793,0.877774898506,0.325506103007,0.986493037537,IGH,1.48477107428e-06,0.0
104,sga_rep.seq_sim_rl_100_cov_1_1_18.corrected.fastq.gz,run.sga.sh,18,2166,936,3761,14,298,5,1,7180,7197,703002,7106,34,650,20,2,0,718011,Sga,1X,100L,0.503181150808,0.914834117198,0.456337831224,0.989119943845,IGH,2.78547264596e-06,0.0
107,racer_rep.seq_sim_rl_50_cov_2_1_405000.corrected.fastq.gz,run.racer.sh,18,10916,10189,4726,22,2319,156,59,28328,20507,1379491,7713,172,7923,932,263,5,1417006,Racer,2X,50L,0.726683203402,0.698419726177,0.412898653437,0.988000714184,IGH,0.000189131168111,0.0190114068441
127,bless_rep.seq_sim_rl_75_cov_8_1_18.corrected.fastq.gz,run.bless.sh,18,6031,3531,4421,0,99,9,1814,14091,12675,995275,6264,10,587,122,39876,2028,1056837,Bless,8X,75L,0.669253920482,0.94702630006,0.631817941813,0.955575843589,IGH,0.0396503907414,0.0508576587421
128,reckoner_rep.seq_sim_rl_50_cov_2_1_18.corrected.fastq.gz,run.reckoner.sh,18,9815,10199,7227,117,881,89,34,28328,16355,1384572,11823,216,3141,466,133,3,1416709,Reckoner,2X,50L,0.580417346866,0.819306682697,0.452409681312,0.988862191591,IGH,9.59971313798e-05,0.0225563909774
133,musket_rep.seq_sim_rl_50_cov_8_1_18.corrected.fastq.gz,run.musket.sh,18,46577,40245,20357,506,4240,1,1,111926,83150,5477875,28040,686,6548,1,1,0,5596301,Musket,8X,50L,0.747819048476,0.92698915261,0.688919866895,0.993696550632,IGH,1.78689459341e-07,0.0
139,sga_rep.seq_sim_rl_50_cov_2_1_18.corrected.fastq.gz,run.sga.sh,18,5933,10255,11230,19,879,12,4,28328,11580,1386251,16749,68,1731,39,9,0,1416427,Sga,2X,50L,0.408768399873,0.867415730337,0.346288255851,0.986871190679,IGH,6.35401612649e-06,0.0
147,coral_rep.seq_sim_rl_75_cov_8_1_18.corrected.fastq.gz,run.coral.sh,18,32163,16043,24574,20,1049,643,42,74492,63189,5472959,49073,39,1602,665,22,20,5587569,Coral,8X,75L,0.562870784415,0.965366047421,0.54267695213,0.990800796557,IGH,7.51668569999e-06,0.909090909091
150,bfc_rep.seq_sim_rl_100_cov_16_1_18.corrected.fastq.gz,run.bfc.sh,18,1036,10757,69781,2,79,0,0,81655,2989,8001588,160808,3,112,0,0,0,8165500,Bfc,16X,100L,0.0182481974639,0.96388261851,0.0175644242569,0.980292327475,IGH,0.0,
155,pollux_rep.seq_sim_rl_50_cov_8_1_18.corrected.fastq.gz,run.pollux.sh,18,38775,31182,13502,545,19369,8507,215,111880,82966,5426129,26497,2283,45935,13572,303,18,5597703,Pollux,8X,50L,0.757936471684,0.582327879668,0.214309858126,0.984173814711,IGH,5.73449502412e-05,0.0594059405941
157,fiona_rep.seq_sim_rl_50_cov_16_1_405000.corrected.fastq.gz,run.fiona.sh,18,29950,81057,94237,6658,10762,832,335,223496,101343,10930886,114013,8569,19020,1165,346,24,11175366,Fiona,16X,50L,0.47058359182,0.833906589428,0.376855067888,0.987193859481,IGH,3.31085353267e-05,0.0693641618497
162,fiona_rep.seq_sim_rl_75_cov_8_1_405000.corrected.fastq.gz,run.fiona.sh,18,17396,16194,31606,3768,5235,293,115,74492,63864,5465857,43483,4962,8370,432,122,9,5587099,Fiona,8X,50L,0.594930459165,0.878870448353,0.51293468844,0.989731863994,IGH,2.34468728762e-05,0.0737704918033
164,racer_rep.seq_sim_rl_50_cov_8_1_405000.corrected.fastq.gz,run.racer.sh,18,22073,40673,38867,94,9705,514,179,111926,54788,5450155,56347,724,32313,3291,684,17,5598319,Racer,8X,50L,0.492986008008,0.60611558545,0.172618886939,0.983323693506,IGH,0.000125216158636,0.0248538011696
166,musket_rep.seq_sim_rl_100_cov_8_1_18.corrected.fastq.gz,run.musket.sh,18,35848,7120,9086,537,3378,1,0,55970,98746,5477553,12910,765,7023,6,0,0,5597003,Musket,8X,100L,0.884377015118,0.933547624675,0.821424733109,0.996300877452,IGH,0.0,
168,coral_rep.seq_sim_rl_100_cov_4_1_18.corrected.fastq.gz,run.coral.sh,18,12783,3603,11311,3,348,280,19,28328,29527,2775417,27232,10,568,294,18,4,2833070,Coral,4X,100L,0.520217058088,0.971634473,0.505030039289,0.990073651655,IGH,7.76542761033e-06,0.222222222222
169,bless_rep.seq_sim_rl_75_cov_4_1_18.corrected.fastq.gz,run.bless.sh,18,21289,9296,5300,18,1335,140,5412,37378,42058,2611233,7681,164,5296,1388,129671,6111,2803602,Bless,4X,75L,0.845573895736,0.862869804276,0.711192424456,0.948453810933,IGH,0.0484312680616,0.0471269597674
171,lighter_rep.seq_sim_rl_75_cov_8_1_18.corrected.fastq.gz,run.lighter.sh,18,0,16219,58273,0,0,0,0,74492,0,5474582,112318,0,0,0,0,0,5586900,Lighter,8X,75L,0.0,,0.0,0.97989618572,IGH,0.0,
176,reckoner_rep.seq_sim_rl_50_cov_8_1_18.corrected.fastq.gz,run.reckoner.sh,18,15181,40692,51031,317,4361,344,138,111926,35518,5468859,75686,654,14254,2151,512,18,5597652,Reckoner,8X,50L,0.319394985792,0.68405138378,0.17187331391,0.983339925404,IGH,9.46825561861e-05,0.03515625
177,coral_rep.seq_sim_rl_75_cov_4_1_18.corrected.fastq.gz,run.coral.sh,18,17736,7914,10843,12,551,322,16,37378,33741,2746638,22246,18,690,333,7,9,2803682,Coral,4X,75L,0.602657759837,0.970573006559,0.584385660957,0.991691613109,IGH,5.70678129688e-06,1.28571428571
178,musket_rep.seq_sim_rl_50_cov_4_1_18.corrected.fastq.gz,run.musket.sh,18,26483,15910,1751,64,874,0,0,45082,41700,2207013,3629,101,1657,0,0,0,2254100,Musket,4X,50L,0.919940876701,0.961782411145,0.883385911889,0.997610132647,IGH,0.0,
181,pollux_rep.seq_sim_rl_100_cov_8_1_18.corrected.fastq.gz,run.pollux.sh,18,16376,5251,16879,278,13058,4126,97,55968,69747,5443497,40924,1748,34960,7330,170,9,5598385,Pollux,8X,100L,0.630219298642,0.622535412408,0.248095707096,0.984793447243,IGH,3.19735066452e-05,0.0529411764706
182,fiona_rep.seq_sim_rl_100_cov_4_1_405000.corrected.fastq.gz,run.fiona.sh,18,7869,3662,13734,894,2068,101,56,28328,35093,2772598,20531,1147,3309,145,58,2,2832883,Fiona,4X,50L,0.630896735222,0.910395102083,0.568801236876,0.991107992182,IGH,2.11798369364e-05,0.0344827586207
184,fiona_rep.seq_sim_rl_75_cov_4_1_405000.corrected.fastq.gz,run.fiona.sh,18,10088,8043,15841,701,2575,130,59,37378,33376,2743203,21652,981,3985,175,56,5,2803433,Fiona,4X,50L,0.606527585956,0.889173060529,0.530929708512,0.990422796662,IGH,2.17590361532e-05,0.0892857142857
185,bless_rep.seq_sim_rl_100_cov_16_1_18.corrected.fastq.gz,run.bless.sh,18,39183,22079,46727,69,3697,171,34258,111926,102466,9768932,70511,334,10045,1448,1188340,50964,11193040,Bless,16X,100L,0.592367771438,0.899147939171,0.525925412049,0.885956800151,IGH,0.110720948018,0.0428867159231
187,musket_rep.seq_sim_rl_75_cov_8_1_18.corrected.fastq.gz,run.musket.sh,18,42519,15782,11792,541,3857,1,0,74492,95383,5467053,16158,777,7528,2,0,0,5586901,Musket,8X,75L,0.855138469262,0.926831401281,0.787629660842,0.995621007066,IGH,0.0,
188,lighter_rep.seq_sim_rl_100_cov_4_1_18.corrected.fastq.gz,run.lighter.sh,18,0,3671,24657,0,0,0,0,28328,0,2776027,56773,0,0,0,0,0,2832800,Lighter,4X,100L,0.0,,0.0,0.979958698108,IGH,0.0,
191,racer_rep.seq_sim_rl_100_cov_8_1_405000.corrected.fastq.gz,run.racer.sh,18,13963,7357,25721,71,8107,751,183,55970,62924,5443766,48625,848,36848,7128,927,24,5601090,Racer,8X,50L,0.564092909842,0.588624883068,0.169862571605,0.983150350308,IGH,0.000169788380476,0.0258899676375
192,lighter_rep.seq_sim_rl_75_cov_4_1_18.corrected.fastq.gz,run.lighter.sh,18,0,8068,29310,0,0,0,0,37378,0,2747336,56014,0,0,0,0,0,2803350,Lighter,4X,75L,0.0,,0.0,0.980018905952,IGH,0.0,
193,musket_rep.seq_sim_rl_100_cov_4_1_18.corrected.fastq.gz,run.musket.sh,18,19074,3511,3619,269,1855,0,0,28328,51233,2771919,5141,399,4108,0,0,0,2832800,Musket,4X,100L,0.908805477702,0.925769321118,0.835935005499,0.996594182434,IGH,0.0,
194,pollux_rep.seq_sim_rl_50_cov_4_1_18.corrected.fastq.gz,run.pollux.sh,18,19399,15739,6941,230,9411,4220,98,55940,40863,2715006,14045,1055,21621,6179,126,6,2798901,Pollux,4X,50L,0.744208494208,0.595124011476,0.237907044511,0.984627504783,IGH,4.71613679798e-05,0.047619047619
196,sga_rep.seq_sim_rl_50_cov_8_1_18.corrected.fastq.gz,run.sga.sh,18,5762,40705,62737,80,2599,43,17,111926,20407,5479394,91271,194,4939,155,40,4,5596404,Sga,8X,50L,0.182730707928,0.80024312772,0.137117426888,0.982739082267,IGH,7.86219150726e-06,0.1
199,musket_rep.seq_sim_rl_75_cov_4_1_18.corrected.fastq.gz,run.musket.sh,18,22167,7789,5164,248,2010,0,0,37378,48554,2743438,7108,352,3898,0,0,0,2803350,Musket,4X,75L,0.872300671913,0.925684435293,0.802270849053,0.995948418856,IGH,0.0,
200,pollux_rep.seq_sim_rl_100_cov_4_1_18.corrected.fastq.gz,run.pollux.sh,18,8738,2621,8050,154,6535,2226,40,28324,35967,2754382,19873,928,17887,4109,63,1,2833210,Pollux,4X,100L,0.644108166189,0.620516536411,0.250196991404,0.984872277336,IGH,2.25892185895e-05,0.015873015873
201,reckoner_rep.seq_sim_rl_100_cov_8_1_18.corrected.fastq.gz,run.reckoner.sh,18,6559,7365,38044,231,3412,359,128,55970,31302,5466655,80511,593,15734,3706,746,15,5599262,Reckoner,8X,100L,0.279949558638,0.616885420362,0.106087843095,0.98191006755,IGH,0.000135910768241,0.0201072386059
202,pollux_rep.seq_sim_rl_75_cov_8_1_18.corrected.fastq.gz,run.pollux.sh,18,25546,12010,15414,396,15143,5979,164,74488,77786,5422834,32463,2059,42739,11034,246,10,5589171,Pollux,8X,75L,0.705548349645,0.591263235507,0.217806964236,0.984158445248,IGH,4.5802856989e-05,0.0406504065041
204,pollux_rep.seq_sim_rl_75_cov_4_1_18.corrected.fastq.gz,run.pollux.sh,18,12925,5850,7178,194,7931,3296,85,37374,39207,2720900,15691,1106,21479,5762,130,11,2804286,Pollux,4X,75L,0.714179022915,0.59004033229,0.217967867682,0.984249761525,IGH,5.028017827e-05,0.0846153846154
