,EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases,Tool,Coverage,Length,Base Sensitivity,Base Precision,Base Gain,Base Accuracy,Dataset,Trim Percent,Trim Effeciency
20,bfc_TRA.rep.seq_sim_rl_100_cov_16_1_18.corrected.fastq.gz,run.bfc.sh,18,1082,12774,82671,3,80,0,0,96610,3120,9467405,190358,4,113,0,0,0,9661000,Bfc,16X,100L,0.0161258644394,0.965047943087,0.0155418187081,0.980284132077,TRA,0.0,
21,bfc_TRA.rep.seq_sim_rl_100_cov_8_1_21.corrected.fastq.gz,run.bfc.sh,21,3689,6431,38047,7,160,0,0,48334,9119,4736242,87736,11,292,0,0,0,4833400,Bfc,8X,100L,0.0941510505395,0.968972479014,0.0911362345775,0.98178528572,TRA,0.0,
22,bfc_TRA.rep.seq_sim_rl_100_cov_2_1_24.corrected.fastq.gz,run.bfc.sh,24,3081,1615,7059,9,334,0,0,12098,8403,1184982,15618,29,768,0,0,0,1209800,Bfc,2X,100L,0.349818908455,0.916257769055,0.317846883977,0.986431641594,TRA,0.0,
23,bfc_TRA.rep.seq_sim_rl_100_cov_4_1_22.corrected.fastq.gz,run.bfc.sh,22,4072,3081,16770,12,282,3,0,24220,10503,2372796,38032,27,639,6,0,0,2422003,Bfc,4X,100L,0.216400535696,0.942142088267,0.203111156897,0.984019838126,TRA,0.0,
24,bfc_TRA.rep.seq_sim_rl_100_cov_2_1_23.corrected.fastq.gz,run.bfc.sh,23,3194,1629,7071,9,195,0,0,12098,8073,1185290,15957,20,460,0,0,0,1209800,Bfc,2X,100L,0.33595505618,0.946091644205,0.316812317936,0.98641345677,TRA,0.0,
25,bless_TRA.rep.seq_sim_rl_100_cov_2_1_18.corrected.fastq.gz,run.bless.sh,18,8943,2086,741,3,268,57,1283,12098,21213,1142655,1300,41,1411,623,41225,1496,1209964,Bless,2X,100L,0.942255585662,0.912504839334,0.851907786612,0.963093768308,TRA,0.0353076620461,0.0362886597938
26,bfc_TRA.rep.seq_sim_rl_100_cov_16_1_19.corrected.fastq.gz,run.bfc.sh,19,1154,12772,82618,1,65,0,0,96610,3105,9467404,190376,1,114,0,0,0,9661000,Bfc,16X,100L,0.0160480874091,0.96458527493,0.0154588822675,0.980282475934,TRA,0.0,
27,bless_TRA.rep.seq_sim_rl_100_cov_1_1_19.corrected.fastq.gz,run.bless.sh,19,3260,1155,967,4,193,27,1428,5606,8048,503645,1903,26,1018,209,44575,1273,560697,Bless,1X,100L,0.808762938398,0.867708894879,0.685458747865,0.914678311978,TRA,0.081769654555,0.0285586090858
28,bfc_TRA.rep.seq_sim_rl_100_cov_4_1_24.corrected.fastq.gz,run.bfc.sh,24,4689,3081,16085,11,351,3,0,24220,12053,2372738,36485,24,697,6,0,0,2422003,Bfc,4X,100L,0.24832090321,0.944888679837,0.233837405744,0.984635857181,TRA,0.0,
29,bless_TRA.rep.seq_sim_rl_100_cov_2_1_19.corrected.fastq.gz,run.bless.sh,19,8894,2122,759,3,272,48,1315,12098,21086,1141618,1382,34,1412,308,42554,1548,1209942,Bless,2X,100L,0.938490297312,0.924581250548,0.861936977034,0.962189484556,TRA,0.0364496810591,0.0363773088311
